Auction Id,Bidder Id,Item No,Item Type,Location,Timestamp In,Timestamp Out,,,
14288,N/A,21770,Standard,L4J,11/12/21 4:04 PM,,,,
14288,N/A,21771,Standard,L5J,11/12/21 4:04 PM,,,,
14288,N/A,21772,Standard,L6J,11/12/21 4:04 PM,,,,
14288,N/A,21773,Standard,L7J,11/12/21 4:04 PM,,,,
14288,N/A,21774,Standard,L8J,11/12/21 4:04 PM,,,,
14288,N/A,21775,Standard,L9J,11/12/21 4:04 PM,,,,
14288,N/A,21760,Standard,L10J,11/12/21 4:06 PM,,,,
14288,N/A,21759,Standard,L1K,11/12/21 4:06 PM,,,,
14288,N/A,21758,Standard,L2K,11/12/21 4:06 PM,,,,
14288,N/A,21757,Standard,L3K,11/12/21 4:06 PM,,,,
14288,N/A,21755,Standard,L4K,11/12/21 4:06 PM,,,,
14288,N/A,21754,Standard,L5K,11/12/21 4:06 PM,,,,
14288,N/A,21752,Standard,L6K,11/12/21 4:06 PM,,,,
14288,N/A,21753,Standard,L7K,11/12/21 4:06 PM,,,,
14288,N/A,21751,Standard,L8K,11/12/21 4:06 PM,,,,
14288,N/A,21750,Standard,L9K,11/12/21 4:06 PM,,,,
14288,N/A,21749,Standard,L10K,11/12/21 4:06 PM,,,,
14288,N/A,21747,Standard,L1L,11/12/21 4:06 PM,,,,
14288,N/A,21748,Standard,L2L,11/12/21 4:06 PM,,,,
14288,N/A,21746,Standard,L3L,11/12/21 4:07 PM,,,,
14288,N/A,21745,Standard,L4L,11/12/21 4:07 PM,,,,
14288,N/A,21744,Standard,L5L,11/12/21 4:07 PM,,,,
14288,N/A,21742,Standard,L6L,11/12/21 4:07 PM,,,,
14288,N/A,21743,Standard,L7L,11/12/21 4:07 PM,,,,
14288,N/A,21741,Standard,L8L,11/12/21 4:07 PM,,,,
14288,N/A,21740,Standard,L9L,11/12/21 4:07 PM,,,,
14288,N/A,21738,Standard,L10L,11/12/21 4:07 PM,,,,
14288,N/A,21739,Standard,L1M,11/12/21 4:07 PM,,,,
14288,N/A,21736,Standard,L2M,11/12/21 4:07 PM,,,,
14288,N/A,21737,Standard,L3M,11/12/21 4:07 PM,,,,
14288,N/A,21735,Standard,L4M,11/12/21 4:07 PM,,,,
14288,N/A,21734,Standard,L5M,11/12/21 4:07 PM,,,,
14288,N/A,21733,Standard,L6M,11/12/21 4:07 PM,,,,
14288,N/A,21731,Standard,L7M,11/12/21 4:07 PM,,,,
14288,N/A,21732,Standard,L8M,11/12/21 4:07 PM,,,,
14288,N/A,21730,Standard,L9M,11/12/21 4:07 PM,,,,
14288,N/A,21824,Standard,L10M,11/12/21 4:09 PM,,,,
14288,N/A,21822,Standard,L1N,11/12/21 4:09 PM,,,,
14288,N/A,21823,Standard,L2N,11/12/21 4:09 PM,,,,
14288,N/A,21819,Standard,L3N,11/12/21 4:09 PM,,,,
14288,N/A,21821,Standard,L4N,11/12/21 4:09 PM,,,,
14288,N/A,21817,Standard,L5N,11/12/21 4:09 PM,,,,
14288,N/A,21818,Standard,L6N,11/12/21 4:09 PM,,,,
14288,N/A,21820,Standard,L7N,11/12/21 4:09 PM,,,,
14288,N/A,21816,Standard,L8N,11/12/21 4:09 PM,,,,
14288,N/A,21814,Standard,L9N,11/12/21 4:09 PM,,,,
14288,N/A,21815,Standard,L10N,11/12/21 4:09 PM,,,,
14288,N/A,21813,Standard,L1O,11/12/21 4:09 PM,,,,
14288,N/A,21812,Standard,L2O,11/12/21 4:09 PM,,,,
14288,N/A,21811,Standard,L3O,11/12/21 4:09 PM,,,,
14288,N/A,21810,Standard,L4O,11/12/21 4:10 PM,,,,
14288,N/A,21809,Standard,L5O,11/12/21 4:10 PM,,,,
14288,N/A,21808,Standard,L6O,11/12/21 4:10 PM,,,,
14288,N/A,21807,Standard,L7O,11/12/21 4:10 PM,,,,
14288,N/A,21806,Standard,L8O,11/12/21 4:10 PM,,,,
14288,N/A,21805,Standard,L9O,11/12/21 4:10 PM,,,,
14288,N/A,21804,Standard,L10O,11/12/21 4:10 PM,,,,
14288,N/A,21802,Standard,L1P,11/12/21 4:10 PM,,,,
14288,N/A,21801,Standard,L2P,11/12/21 4:10 PM,,,,
14288,N/A,21800,Standard,L3P,11/12/21 4:10 PM,,,,
14288,N/A,21799,Standard,L4P,11/12/21 4:10 PM,,,,
14288,N/A,21797,Standard,L5P,11/12/21 4:10 PM,,,,
14288,N/A,21798,Standard,L6P,11/12/21 4:10 PM,,,,
14288,N/A,21796,Standard,L7P,11/12/21 4:10 PM,,,,
14288,N/A,21795,Standard,L8P,11/12/21 4:10 PM,,,,
14288,N/A,21794,Standard,L9P,11/12/21 4:10 PM,,,,
14288,N/A,21793,Standard,L10P,11/12/21 4:10 PM,,,,
14288,N/A,21792,Standard,L1Q,11/12/21 4:11 PM,,,,
14288,N/A,21791,Standard,L2Q,11/12/21 4:11 PM,,,,
14288,N/A,21790,Standard,L3Q,11/12/21 4:11 PM,,,,
14288,N/A,21789,Standard,L4Q,11/12/21 4:11 PM,,,,
14288,N/A,21787,Standard,L5Q,11/12/21 4:11 PM,,,,
14288,N/A,21788,Standard,L6Q,11/12/21 4:11 PM,,,,
14288,N/A,21786,Standard,L7Q,11/12/21 4:11 PM,,,,
14288,N/A,21785,Standard,L8Q,11/12/21 4:11 PM,,,,
14288,N/A,21784,Standard,L9Q,11/12/21 4:11 PM,,,,
14288,N/A,21783,Standard,L10Q,11/12/21 4:11 PM,,,,
14288,N/A,21782,Standard,L1R,11/12/21 4:11 PM,,,,
14288,N/A,21781,Standard,L2R,11/12/21 4:11 PM,,,,
14288,N/A,21780,Standard,L3R,11/12/21 4:11 PM,,,,
14288,N/A,21779,Standard,L4R,11/12/21 4:11 PM,,,,
14288,N/A,21777,Standard,L5R,11/12/21 4:11 PM,,,,
14288,N/A,21778,Standard,L6R,11/12/21 4:11 PM,,,,
14288,N/A,21776,Standard,L7R,11/12/21 4:11 PM,,,,
14288,N/A,10375,Standard,L8R,11/12/21 4:11 PM,,,,
14288,N/A,10376,Standard,L9R,11/12/21 4:11 PM,,,,
14288,N/A,10374,Standard,L10R,11/12/21 4:11 PM,,,,
14288,N/A,10373,Standard,L1S,11/12/21 4:11 PM,,,,
14288,N/A,10372,Standard,L2S,11/12/21 4:11 PM,,,,
14288,N/A,10371,Standard,L3S,11/12/21 4:11 PM,,,,
14288,N/A,10369,Standard,L4S,11/12/21 4:11 PM,,,,
14288,N/A,10370,Standard,L5S,11/12/21 4:11 PM,,,,
14288,N/A,10368,Standard,L6S,11/12/21 4:11 PM,,,,
14288,N/A,10366,Standard,L7S,11/12/21 4:11 PM,,,,
14288,N/A,10367,Standard,L8S,11/12/21 4:11 PM,,,,
14288,N/A,21850,Standard,L9S,11/12/21 4:12 PM,,,,
14288,N/A,21851,Standard,L10S,11/12/21 4:12 PM,,,,
14288,N/A,21849,Standard,L1T,11/12/21 4:12 PM,,,,
14288,N/A,21848,Standard,L2T,11/12/21 4:12 PM,,,,
14288,N/A,21847,Standard,L3T,11/12/21 4:12 PM,,,,
14288,N/A,21846,Standard,L4T,11/12/21 4:12 PM,,,,
14288,N/A,21845,Standard,L5T,11/12/21 4:12 PM,,,,
14288,N/A,21844,Standard,L6T,11/12/21 4:12 PM,,,,
14288,N/A,21843,Standard,L7T,11/12/21 4:13 PM,,,,
14288,N/A,21842,Standard,L8T,11/12/21 4:13 PM,,,,
14288,N/A,21841,Standard,L9T,11/12/21 4:13 PM,,,,
14288,N/A,21840,Standard,L10T,11/12/21 4:13 PM,,,,
14288,N/A,21839,Standard,L1U,11/12/21 4:13 PM,,,,
14288,N/A,21834,Standard,L2U,11/12/21 4:13 PM,,,,
14288,N/A,21835,Standard,L3U,11/12/21 4:13 PM,,,,
14288,N/A,21832,Standard,L4U,11/12/21 4:13 PM,,,,
14288,N/A,21833,Standard,L5U,11/12/21 4:13 PM,,,,
14288,N/A,21831,Standard,L6U,11/12/21 4:13 PM,,,,
14288,N/A,21830,Standard,L7U,11/12/21 4:13 PM,,,,
14288,N/A,21829,Standard,L8U,11/12/21 4:13 PM,,,,
14288,N/A,21828,Standard,L9U,11/12/21 4:13 PM,,,,
14288,N/A,21827,Standard,L10U,11/12/21 4:13 PM,,,,
14288,N/A,21826,Standard,L1V,11/12/21 4:13 PM,,,,
14288,N/A,21825,Standard,L2V,11/12/21 4:13 PM,,,,
14288,N/A,8783,Standard,L3V,11/12/21 4:14 PM,,,,
14288,N/A,8783,Standard,L4V,11/12/21 4:14 PM,,,,
14288,N/A,8784,Standard,L5V,11/12/21 4:14 PM,,,,
14288,N/A,8785,Standard,L6V,11/12/21 4:14 PM,,,,
14288,N/A,8786,Standard,L7V,11/12/21 4:14 PM,,,,
14288,N/A,8787,Standard,L8V,11/12/21 4:14 PM,,,,
14288,N/A,8788,Standard,L9V,11/12/21 4:14 PM,,,,
14288,N/A,8789,Standard,L10V,11/12/21 4:14 PM,,,,
14288,N/A,8791,Standard,L1W,11/12/21 4:14 PM,,,,
14288,N/A,8790,Standard,L2W,11/12/21 4:14 PM,,,,
14288,N/A,8810,Standard,L3W,11/12/21 4:15 PM,,,,
14288,N/A,8809,Standard,L4W,11/12/21 4:15 PM,,,,
14288,N/A,8808,Standard,L5W,11/12/21 4:15 PM,,,,
14288,N/A,8807,Standard,L6W,11/12/21 4:15 PM,,,,
14288,N/A,8806,Standard,L7W,11/12/21 4:15 PM,,,,
14288,N/A,8805,Standard,L8W,11/12/21 4:15 PM,,,,
14288,N/A,8804,Standard,L9W,11/12/21 4:15 PM,,,,
14288,N/A,8803,Standard,L10W,11/12/21 4:15 PM,,,,
14288,N/A,8802,Standard,L1X,11/12/21 4:15 PM,,,,
14288,N/A,8801,Standard,L2X,11/12/21 4:15 PM,,,,
14288,N/A,8800,Standard,L3X,11/12/21 4:15 PM,,,,
14288,N/A,8799,Standard,L4X,11/12/21 4:15 PM,,,,
14288,N/A,8798,Standard,L5X,11/12/21 4:15 PM,,,,
14288,N/A,8797,Standard,L6X,11/12/21 4:15 PM,,,,
14288,N/A,8796,Standard,L7X,11/12/21 4:15 PM,,,,
14288,N/A,8795,Standard,L8X,11/12/21 4:15 PM,,,,
14288,N/A,8794,Standard,L9X,11/12/21 4:15 PM,,,,
14288,N/A,8792,Standard,L10X,11/12/21 4:15 PM,,,,
14288,N/A,8793,Standard,L1Y,11/12/21 4:15 PM,,,,
14288,N/A,8811,Standard,L2Y,11/12/21 4:16 PM,,,,
14288,N/A,8812,Standard,L3Y,11/12/21 4:16 PM,,,,
14288,N/A,8813,Standard,L4Y,11/12/21 4:16 PM,,,,
14288,N/A,8814,Standard,L5Y,11/12/21 4:16 PM,,,,
14288,N/A,8815,Standard,L6Y,11/12/21 4:16 PM,,,,
14288,N/A,8817,Standard,L7Y,11/12/21 4:16 PM,,,,
14288,N/A,8816,Standard,L8Y,11/12/21 4:16 PM,,,,
14288,N/A,8818,Standard,L9Y,11/12/21 4:16 PM,,,,
14288,N/A,9990,Standard,L10Y,11/12/21 4:19 PM,,,,
14288,N/A,9992,Standard,L1Z,11/12/21 4:19 PM,,,,
14288,N/A,9991,Standard,L2Z,11/12/21 4:19 PM,,,,
14288,N/A,9993,Standard,L3Z,11/12/21 4:19 PM,,,,
14288,N/A,9997,Standard,L4Z,11/12/21 4:19 PM,,,,
14288,N/A,9996,Standard,L5Z,11/12/21 4:19 PM,,,,
14288,N/A,9995,Standard,L6Z,11/12/21 4:19 PM,,,,
14288,N/A,9994,Standard,L7Z,11/12/21 4:19 PM,,,,
14288,N/A,9987,Standard,L8Z,11/12/21 4:20 PM,,,,
14288,N/A,9988,Standard,L9Z,11/12/21 4:20 PM,,,,
14288,N/A,9989,Standard,L10Z,11/12/21 4:20 PM,,,,
14288,N/A,9986,Standard,M1A,11/12/21 4:20 PM,,,,
14288,N/A,9985,Standard,M2A,11/12/21 4:20 PM,,,,
14288,N/A,9984,Standard,M3A,11/12/21 4:20 PM,,,,
14288,N/A,9983,Standard,M4A,11/12/21 4:20 PM,,,,
14288,N/A,9980,Standard,M5A,11/12/21 4:20 PM,,,,
14288,N/A,9982,Standard,M6A,11/12/21 4:20 PM,,,,
14288,N/A,9981,Standard,M7A,11/12/21 4:20 PM,,,,
14288,N/A,9979,Standard,M8A,11/12/21 4:20 PM,,,,
14288,N/A,9998,Standard,M9A,11/12/21 4:20 PM,,,,
14288,N/A,9977,Standard,M10A,11/12/21 4:20 PM,,,,
14288,N/A,9976,Standard,M1B,11/12/21 4:20 PM,,,,
14288,N/A,9978,Standard,M2B,11/12/21 4:20 PM,,,,
14288,N/A,9975,Standard,M3B,11/12/21 4:20 PM,,,,
14288,N/A,9946,Standard,M4B,11/12/21 4:21 PM,,,,
14288,N/A,9947,Standard,M5B,11/12/21 4:21 PM,,,,
14288,N/A,9948,Standard,M6B,11/12/21 4:21 PM,,,,
14288,N/A,9949,Standard,M7B,11/12/21 4:21 PM,,,,
14288,N/A,9950,Standard,M8B,11/12/21 4:21 PM,,,,
14288,N/A,9951,Standard,M9B,11/12/21 4:21 PM,,,,
14288,N/A,9952,Standard,M10B,11/12/21 4:21 PM,,,,
14288,N/A,9953,Standard,M1C,11/12/21 4:21 PM,,,,
14288,N/A,9954,Standard,M2C,11/12/21 4:21 PM,,,,
14288,N/A,9955,Standard,M3C,11/12/21 4:21 PM,,,,
14288,N/A,9956,Standard,M4C,11/12/21 4:21 PM,,,,
14288,N/A,9957,Standard,M5C,11/12/21 4:21 PM,,,,
14288,N/A,9973,Standard,M6C,11/12/21 4:21 PM,,,,
14288,N/A,9972,Standard,M7C,11/12/21 4:21 PM,,,,
14288,N/A,9974,Standard,M8C,11/12/21 4:21 PM,,,,
14288,N/A,10365,Standard,M9C,11/12/21 4:21 PM,,,,
14288,N/A,10364,Standard,M10C,11/12/21 4:21 PM,,,,
14288,N/A,10363,Standard,M1D,11/12/21 4:21 PM,,,,
14288,N/A,10362,Standard,M2D,11/12/21 4:21 PM,,,,
14288,N/A,10361,Standard,M3D,11/12/21 4:21 PM,,,,
14288,N/A,10360,Standard,M4D,11/12/21 4:21 PM,,,,
14288,N/A,10359,Standard,M5D,11/12/21 4:21 PM,,,,
14288,N/A,10357,Standard,M6D,11/12/21 4:22 PM,,,,
14288,N/A,10355,Standard,M7D,11/12/21 4:22 PM,,,,
14288,N/A,10354,Standard,M8D,11/12/21 4:22 PM,,,,
14288,N/A,10356,Standard,M9D,11/12/21 4:22 PM,,,,
14288,N/A,10358,Standard,M10D,11/12/21 4:22 PM,,,,
14288,N/A,10353,Standard,M1E,11/12/21 4:22 PM,,,,
14288,N/A,10352,Standard,M2E,11/12/21 4:22 PM,,,,
14288,N/A,10351,Standard,M3E,11/12/21 4:22 PM,,,,
14288,N/A,10350,Standard,M4E,11/12/21 4:22 PM,,,,
14288,N/A,10349,Standard,M5E,11/12/21 4:22 PM,,,,
14288,N/A,10347,Standard,M6E,11/12/21 4:22 PM,,,,
14288,N/A,10346,Standard,M7E,11/12/21 4:22 PM,,,,
14288,N/A,10348,Standard,M8E,11/12/21 4:22 PM,,,,
14288,N/A,10345,Standard,M9E,11/12/21 4:22 PM,,,,
14288,N/A,10344,Standard,M10E,11/12/21 4:22 PM,,,,
14288,N/A,10343,Standard,M1F,11/12/21 4:30 PM,,,,
14288,N/A,10342,Standard,M2F,11/12/21 4:30 PM,,,,
14288,N/A,10340,Standard,M3F,11/12/21 4:30 PM,,,,
14288,N/A,10341,Standard,M4F,11/12/21 4:30 PM,,,,
14288,N/A,10339,Standard,M5F,11/12/21 4:30 PM,,,,
14288,N/A,10338,Standard,M6F,11/12/21 4:30 PM,,,,
14288,N/A,10337,Standard,M7F,11/12/21 4:30 PM,,,,
14288,N/A,10335,Standard,M8F,11/12/21 4:30 PM,,,,
14288,N/A,10336,Standard,M9F,11/12/21 4:30 PM,,,,
14288,N/A,10334,Standard,M10F,11/12/21 4:30 PM,,,,
14288,N/A,10333,Standard,M1G,11/12/21 4:30 PM,,,,
14288,N/A,10331,Standard,M2G,11/12/21 4:30 PM,,,,
14288,N/A,10332,Standard,M3G,11/12/21 4:30 PM,,,,
14288,N/A,10330,Standard,M4G,11/12/21 4:30 PM,,,,
14288,N/A,10329,Standard,M5G,11/12/21 4:30 PM,,,,
14288,N/A,10328,Standard,M6G,11/12/21 4:30 PM,,,,
14288,N/A,10327,Standard,M7G,11/12/21 4:30 PM,,,,
14288,N/A,10326,Standard,M8G,11/12/21 4:30 PM,,,,
14288,N/A,10325,Standard,M9G,11/12/21 4:31 PM,,,,
14288,N/A,10324,Standard,M10G,11/12/21 4:31 PM,,,,
14288,N/A,10322,Standard,M1H,11/12/21 4:31 PM,,,,
14288,N/A,10321,Standard,M2H,11/12/21 4:31 PM,,,,
14288,N/A,10323,Standard,M3H,11/12/21 4:31 PM,,,,
14288,N/A,10320,Standard,M4H,11/12/21 4:31 PM,,,,
14288,N/A,10319,Standard,M5H,11/12/21 4:31 PM,,,,
14288,N/A,10312,Standard,M6H,11/12/21 4:32 PM,,,,
14288,N/A,10313,Standard,M7H,11/12/21 4:32 PM,,,,
14288,N/A,10314,Standard,M8H,11/12/21 4:32 PM,,,,
14288,N/A,10315,Standard,M9H,11/12/21 4:32 PM,,,,
14288,N/A,10316,Standard,M10H,11/12/21 4:32 PM,,,,
14288,N/A,10317,Standard,M1I,11/12/21 4:32 PM,,,,
14288,N/A,10318,Standard,M2I,11/12/21 4:32 PM,,,,
14288,N/A,10311,Standard,M3I,11/12/21 4:32 PM,,,,
14288,N/A,10310,Standard,M4I,11/12/21 4:32 PM,,,,
14288,N/A,10309,Standard,M5I,11/12/21 4:32 PM,,,,
14288,N/A,10308,Standard,M6I,11/12/21 4:32 PM,,,,
14288,N/A,10307,Standard,M7I,11/12/21 4:32 PM,,,,
14288,N/A,10306,Standard,M8I,11/12/21 4:32 PM,,,,
14288,N/A,10305,Standard,M9I,11/12/21 4:32 PM,,,,
14288,N/A,10304,Standard,M10I,11/12/21 4:32 PM,,,,
14288,N/A,10303,Standard,M1K,11/12/21 4:32 PM,,,,
14288,N/A,10302,Standard,M2K,11/12/21 4:32 PM,,,,
14288,N/A,10301,Standard,M3K,11/12/21 4:32 PM,,,,
14288,N/A,6842,Standard,M4K,11/12/21 4:33 PM,,,,
14288,N/A,6843,Standard,M5K,11/12/21 4:33 PM,,,,
14288,N/A,6844,Standard,M6K,11/12/21 4:33 PM,,,,
14288,N/A,6839,Standard,M7K,11/12/21 4:35 PM,,,,
14288,N/A,6840,Standard,M8K,11/12/21 4:35 PM,,,,
14288,N/A,6841,Standard,M9K,11/12/21 4:36 PM,,,,
14288,N/A,9971,Standard,M10K,11/12/21 4:38 PM,,,,
14288,N/A,9970,Standard,M1L,11/12/21 4:38 PM,,,,
14288,N/A,9969,Standard,M2L,11/12/21 4:38 PM,,,,
14288,N/A,9968,Standard,M3L,11/12/21 4:38 PM,,,,
14288,N/A,9967,Standard,M4L,11/12/21 4:38 PM,,,,
14288,N/A,9966,Standard,M5L,11/12/21 4:38 PM,,,,
14288,N/A,9965,Standard,M6L,11/12/21 4:38 PM,,,,
14288,N/A,9964,Standard,M7L,11/12/21 4:38 PM,,,,
14288,N/A,9958,Standard,M8L,11/12/21 4:38 PM,,,,
14288,N/A,9963,Standard,M9L,11/12/21 4:38 PM,,,,
14288,N/A,9962,Standard,M10L,11/12/21 4:38 PM,,,,
14288,N/A,9960,Standard,M1M,11/12/21 4:38 PM,,,,
14288,N/A,9961,Standard,M2M,11/12/21 4:38 PM,,,,
14288,N/A,9959,Standard,M3M,11/12/21 4:38 PM,,,,
14288,N/A,6838,Standard,M4M,11/12/21 4:40 PM,,,,
14288,N/A,6837,Standard,M5M,11/12/21 4:40 PM,,,,
14288,N/A,6836,Standard,M6M,11/12/21 4:40 PM,,,,
14261,N/A,4485,Standard,M7M,11/15/21 8:38 AM,,,,
14261,N/A,4486,Standard,M8M,11/15/21 8:38 AM,,,,
14261,N/A,4487,Standard,M9M,11/15/21 8:38 AM,,,,
14261,N/A,4488,Standard,M10M,11/15/21 8:38 AM,,,,
14261,N/A,4489,Standard,M1N,11/15/21 8:38 AM,,,,
14261,N/A,4490,Standard,M2N,11/15/21 8:38 AM,,,,
14261,N/A,4491,Standard,M3N,11/15/21 8:38 AM,,,,
14261,N/A,4492,Standard,M4N,11/15/21 8:38 AM,,,,
14261,N/A,4493,Standard,M5N,11/15/21 8:38 AM,,,,
14261,N/A,4494,Standard,M6N,11/15/21 8:38 AM,,,,
14261,N/A,4495,Standard,M7N,11/15/21 8:38 AM,,,,
14261,N/A,4496,Standard,M8N,11/15/21 8:38 AM,,,,
14261,N/A,4497,Standard,M9N,11/15/21 8:39 AM,,,,
14261,N/A,4498,Standard,M10N,11/15/21 8:39 AM,,,,
14261,N/A,4499,Standard,M1O,11/15/21 8:39 AM,,,,
14261,N/A,4500,Standard,M2O,11/15/21 8:39 AM,,,,
14261,N/A,4501,Standard,M3O,11/15/21 8:39 AM,,,,
14261,N/A,4502,Standard,M4O,11/15/21 8:39 AM,,,,
14261,N/A,4503,Standard,M5O,11/15/21 8:39 AM,,,,
14261,N/A,4504,Standard,M6O,11/15/21 8:39 AM,,,,
14261,N/A,4505,Standard,M7O,11/15/21 8:39 AM,,,,
14261,N/A,4506,Standard,M8O,11/15/21 8:39 AM,,,,
14261,N/A,4507,Standard,M9O,11/15/21 8:39 AM,,,,
14261,N/A,4508,Standard,M10O,11/15/21 8:39 AM,,,,
14261,N/A,4509,Standard,M1P,11/15/21 8:39 AM,,,,
14261,N/A,4510,Standard,M2P,11/15/21 8:39 AM,,,,
14261,N/A,4511,Standard,M3P,11/15/21 8:39 AM,,,,
14261,N/A,4512,Standard,M4P,11/15/21 8:39 AM,,,,
14261,N/A,4513,Standard,M5P,11/15/21 8:39 AM,,,,
14261,N/A,4514,Standard,M6P,11/15/21 8:39 AM,,,,
14261,N/A,4515,Standard,M7P,11/15/21 8:39 AM,,,,
14261,N/A,4516,Standard,M8P,11/15/21 8:39 AM,,,,
14261,N/A,4517,Standard,M9P,11/15/21 8:39 AM,,,,
14261,N/A,4518,Standard,M10P,11/15/21 8:39 AM,,,,
14261,N/A,4519,Standard,M1Q,11/15/21 8:39 AM,,,,
14261,N/A,4520,Standard,M2Q,11/15/21 8:39 AM,,,,
14261,N/A,4521,Standard,M3Q,11/15/21 8:39 AM,,,,
14261,N/A,4522,Standard,M4Q,11/15/21 8:39 AM,,,,
14261,N/A,4463,Standard,M5Q,11/15/21 8:40 AM,,,,
14261,N/A,4462,Standard,M6Q,11/15/21 8:40 AM,,,,
14261,N/A,4461,Standard,M7Q,11/15/21 8:40 AM,,,,
14261,N/A,4460,Standard,M8Q,11/15/21 8:40 AM,,,,
14261,N/A,4459,Standard,M9Q,11/15/21 8:40 AM,,,,
14261,N/A,4458,Standard,M10Q,11/15/21 8:40 AM,,,,
14261,N/A,4457,Standard,M1R,11/15/21 8:40 AM,,,,
14261,N/A,4456,Standard,M2R,11/15/21 8:40 AM,,,,
14261,N/A,4476,Standard,M3R,11/15/21 8:40 AM,,,,
14261,N/A,4475,Standard,M4R,11/15/21 8:40 AM,,,,
14261,N/A,4474,Standard,M5R,11/15/21 8:40 AM,,,,
14261,N/A,4473,Standard,M6R,11/15/21 8:40 AM,,,,
14261,N/A,4472,Standard,M7R,11/15/21 8:40 AM,,,,
14261,N/A,4471,Standard,M8R,11/15/21 8:40 AM,,,,
14261,N/A,4470,Standard,M9R,11/15/21 8:40 AM,,,,
14261,N/A,4469,Standard,M10R,11/15/21 8:40 AM,,,,
14261,N/A,4468,Standard,M1S,11/15/21 8:40 AM,,,,
14261,N/A,4467,Standard,M2S,11/15/21 8:40 AM,,,,
14261,N/A,4466,Standard,M3S,11/15/21 8:40 AM,,,,
14261,N/A,4465,Standard,M4S,11/15/21 8:40 AM,,,,
14261,N/A,4464,Standard,M5S,11/15/21 8:40 AM,,,,
14261,N/A,4484,Standard,M6S,11/15/21 8:41 AM,,,,
14261,N/A,4483,Standard,M7S,11/15/21 8:41 AM,,,,
14261,N/A,4482,Standard,M8S,11/15/21 8:41 AM,,,,
14261,N/A,4481,Standard,M9S,11/15/21 8:41 AM,,,,
14261,N/A,4480,Standard,M10S,11/15/21 8:41 AM,,,,
14261,N/A,4479,Standard,M1T,11/15/21 8:41 AM,,,,
14261,N/A,4478,Standard,M2T,11/15/21 8:41 AM,,,,
14261,N/A,4477,Standard,M3T,11/15/21 8:41 AM,,,,
14261,N/A,4417,Standard,M4T,11/15/21 8:41 AM,,,,
14261,N/A,4418,Standard,M5T,11/15/21 8:41 AM,,,,
14261,N/A,4419,Standard,M6T,11/15/21 8:41 AM,,,,
14261,N/A,4420,Standard,M7T,11/15/21 8:41 AM,,,,
14261,N/A,4421,Standard,M8T,11/15/21 8:41 AM,,,,
14261,N/A,4422,Standard,M9T,11/15/21 8:41 AM,,,,
14261,N/A,4423,Standard,M10T,11/15/21 8:41 AM,,,,
14261,N/A,4425,Standard,M1U,11/15/21 8:41 AM,,,,
14261,N/A,4424,Standard,M2U,11/15/21 8:41 AM,,,,
14261,N/A,4426,Standard,M3U,11/15/21 8:41 AM,,,,
14261,N/A,4443,Standard,M4U,11/15/21 8:42 AM,,,,
14261,N/A,4442,Standard,M5U,11/15/21 8:42 AM,,,,
14261,N/A,4441,Standard,M6U,11/15/21 8:42 AM,,,,
14261,N/A,4440,Standard,M7U,11/15/21 8:42 AM,,,,
14261,N/A,4439,Standard,M8U,11/15/21 8:42 AM,,,,
14261,N/A,4438,Standard,M9U,11/15/21 8:42 AM,,,,
14261,N/A,4437,Standard,M10U,11/15/21 8:42 AM,,,,
14261,N/A,4436,Standard,M1V,11/15/21 8:42 AM,,,,
14261,N/A,4435,Standard,M2V,11/15/21 8:42 AM,,,,
14261,N/A,4434,Standard,M3V,11/15/21 8:42 AM,,,,
14261,N/A,4433,Standard,M4V,11/15/21 8:42 AM,,,,
14261,N/A,4432,Standard,M5V,11/15/21 8:42 AM,,,,
14261,N/A,4431,Standard,M6V,11/15/21 8:42 AM,,,,
14261,N/A,4430,Standard,M7V,11/15/21 8:42 AM,,,,
14261,N/A,4429,Standard,M8V,11/15/21 8:42 AM,,,,
14261,N/A,4428,Standard,M9V,11/15/21 8:42 AM,,,,
14261,N/A,4427,Standard,M10V,11/15/21 8:42 AM,,,,
14261,N/A,4444,Standard,M1W,11/15/21 8:42 AM,,,,
14261,N/A,4445,Standard,M2W,11/15/21 8:42 AM,,,,
14261,N/A,4446,Standard,M3W,11/15/21 8:42 AM,,,,
14261,N/A,4447,Standard,M4W,11/15/21 8:42 AM,,,,
14261,N/A,4448,Standard,M5W,11/15/21 8:42 AM,,,,
14261,N/A,4449,Standard,M6W,11/15/21 8:42 AM,,,,
14261,N/A,4450,Standard,M7W,11/15/21 8:42 AM,,,,
14261,N/A,4451,Standard,M8W,11/15/21 8:42 AM,,,,
14261,N/A,4452,Standard,M9W,11/15/21 8:42 AM,,,,
14261,N/A,4453,Standard,M10W,11/15/21 8:42 AM,,,,
14261,N/A,4454,Standard,M1X,11/15/21 8:42 AM,,,,
14261,N/A,4455,Standard,M2X,11/15/21 8:42 AM,,,,
14261,N/A,9933,Standard,M3X,11/15/21 8:43 AM,,,,
14261,N/A,9934,Standard,M4X,11/15/21 8:43 AM,,,,
14261,N/A,9935,Standard,M5X,11/15/21 8:43 AM,,,,
14261,N/A,9936,Standard,M6X,11/15/21 8:43 AM,,,,
14261,N/A,9938,Standard,M7X,11/15/21 8:43 AM,,,,
14261,N/A,9937,Standard,M8X,11/15/21 8:43 AM,,,,
14261,N/A,9939,Standard,M9X,11/15/21 8:43 AM,,,,
14261,N/A,9940,Standard,M10X,11/15/21 8:43 AM,,,,
